trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN2517F61902:2021-02-20T18:50:55Z,21:10:00,21:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2517F61902:2021-02-20T18:50:55Z,21:48:00,21:48:00,StopPoint:OCETGV INOUI-87141002,2,,1,0,
OCESN2519F225594:2021-02-21T18:50:52Z,20:28:00,20:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2519F225594:2021-02-21T18:50:52Z,21:29:00,21:32:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2519F225594:2021-02-21T18:50:52Z,22:06:00,22:06:00,StopPoint:OCETGV INOUI-87141002,2,,1,0,
OCESN2527F208664:2021-02-20T18:50:55Z,21:13:00,21:13:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2527F208664:2021-02-20T18:50:55Z,22:44:00,22:44:00,StopPoint:OCETGV INOUI-87141002,1,,1,0,
OCESN2530F224430:2021-02-20T18:50:55Z,06:11:00,06:11:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2530F224430:2021-02-20T18:50:55Z,07:46:00,07:46:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2534F160731:2021-02-21T18:50:52Z,08:11:00,08:11:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2534F160731:2021-02-21T18:50:52Z,08:44:00,08:47:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2534F160731:2021-02-21T18:50:52Z,10:00:00,10:00:00,StopPoint:OCETGV INOUI-87271007,2,,1,0,
OCESN2534F225540:2021-02-21T18:50:52Z,08:11:00,08:11:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2534F225540:2021-02-21T18:50:52Z,08:44:00,08:47:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2534F225540:2021-02-21T18:50:52Z,09:48:00,09:48:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2536F213049:2021-02-19T18:51:30Z,10:11:00,10:11:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2536F213049:2021-02-19T18:51:30Z,11:05:00,11:08:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2536F213049:2021-02-19T18:51:30Z,11:50:00,11:50:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2536F225644:2021-02-21T18:50:52Z,10:16:00,10:16:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2536F225644:2021-02-21T18:50:52Z,11:46:00,11:46:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2540F110197:2021-02-20T18:50:55Z,13:37:00,13:37:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2540F110197:2021-02-20T18:50:55Z,14:15:00,14:18:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2540F110197:2021-02-20T18:50:55Z,15:18:00,15:18:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2540F201987:2021-02-18T19:09:53Z,13:41:00,13:41:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2540F201987:2021-02-18T19:09:53Z,14:14:00,14:17:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2540F201987:2021-02-18T19:09:53Z,15:17:00,15:17:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2540F220723:2021-02-19T13:09:32Z,12:55:00,12:55:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2540F220723:2021-02-19T13:09:32Z,13:29:00,13:32:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2540F220723:2021-02-19T13:09:32Z,14:32:00,14:32:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2540F223329:2021-02-19T18:51:30Z,13:37:00,13:37:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2540F223329:2021-02-19T18:51:30Z,14:10:00,14:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2540F223329:2021-02-19T18:51:30Z,15:13:00,15:13:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2540F225045:2021-02-20T18:50:55Z,12:55:00,12:55:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2540F225045:2021-02-20T18:50:55Z,13:29:00,13:32:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2540F225045:2021-02-20T18:50:55Z,14:33:00,14:33:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2548F225684:2021-02-21T18:50:52Z,18:11:00,18:11:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2548F225684:2021-02-21T18:50:52Z,18:45:00,18:48:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2548F225684:2021-02-21T18:50:52Z,19:50:00,19:50:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2550F210749:2021-02-21T18:50:52Z,20:16:00,20:16:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2550F210749:2021-02-21T18:50:52Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2552F224340:2021-02-20T18:50:55Z,21:16:00,21:16:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2552F224340:2021-02-20T18:50:55Z,22:46:00,22:46:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2571F160700:2021-02-21T18:50:52Z,11:50:00,11:50:00,StopPoint:OCETGV INOUI-87271007,0,,0,1,
OCESN2571F160700:2021-02-21T18:50:52Z,12:51:00,13:06:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2571F160700:2021-02-21T18:50:52Z,14:00:00,14:05:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2571F160700:2021-02-21T18:50:52Z,14:47:00,14:50:00,StopPoint:OCETGV INOUI-87144006,3,,0,0,
OCESN2571F160700:2021-02-21T18:50:52Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87144451,4,,1,0,
OCESN2571F205965:2021-02-19T18:51:30Z,12:23:00,12:23:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2571F205965:2021-02-19T18:51:30Z,13:03:00,13:06:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2571F205965:2021-02-19T18:51:30Z,14:00:00,14:05:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2571F205965:2021-02-19T18:51:30Z,14:47:00,14:50:00,StopPoint:OCETGV INOUI-87144006,3,,0,0,
OCESN2571F205965:2021-02-19T18:51:30Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87144451,4,,1,0,
OCESN2573F210675:2021-02-19T18:51:30Z,18:10:00,18:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2573F210675:2021-02-19T18:51:30Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2573F210675:2021-02-19T18:51:30Z,19:48:00,19:55:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2573F210675:2021-02-19T18:51:30Z,20:37:00,20:40:00,StopPoint:OCETGV INOUI-87144006,3,,0,0,
OCESN2573F210675:2021-02-19T18:51:30Z,21:06:00,21:06:00,StopPoint:OCETGV INOUI-87144451,4,,1,0,
OCESN2573F223115:2021-02-21T18:50:52Z,18:10:00,18:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2573F223115:2021-02-21T18:50:52Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2573F223115:2021-02-21T18:50:52Z,19:48:00,19:56:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2573F223115:2021-02-21T18:50:52Z,20:37:00,20:40:00,StopPoint:OCETGV INOUI-87144006,3,,0,0,
OCESN2573F223115:2021-02-21T18:50:52Z,21:06:00,21:06:00,StopPoint:OCETGV INOUI-87144451,4,,1,0,
OCESN2573F225423:2021-02-21T18:50:52Z,18:10:00,18:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2573F225423:2021-02-21T18:50:52Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2573F225423:2021-02-21T18:50:52Z,19:48:00,19:48:00,StopPoint:OCETGV INOUI-87141002,2,,1,0,
OCESN2573F225662:2021-02-21T18:50:52Z,18:10:00,18:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2573F225662:2021-02-21T18:50:52Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2573F225662:2021-02-21T18:50:52Z,19:48:00,19:56:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2573F225662:2021-02-21T18:50:52Z,20:37:00,20:40:00,StopPoint:OCETGV INOUI-87144006,3,,0,0,
OCESN2573F225662:2021-02-21T18:50:52Z,21:06:00,21:06:00,StopPoint:OCETGV INOUI-87144451,4,,1,0,
OCESN2574F213990:2021-02-19T18:51:30Z,06:00:00,06:00:00,StopPoint:OCETGV INOUI-87144451,0,,0,1,
OCESN2574F213990:2021-02-19T18:51:30Z,06:21:00,06:24:00,StopPoint:OCETGV INOUI-87144006,1,,0,0,
OCESN2574F213990:2021-02-19T18:51:30Z,07:05:00,07:16:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2574F213990:2021-02-19T18:51:30Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2576F199474:2021-02-21T18:50:52Z,06:39:00,06:39:00,StopPoint:OCETGV INOUI-87144451,0,,0,1,
OCESN2576F199474:2021-02-21T18:50:52Z,07:00:00,07:03:00,StopPoint:OCETGV INOUI-87144006,1,,0,0,
OCESN2576F199474:2021-02-21T18:50:52Z,07:46:00,07:55:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2576F199474:2021-02-21T18:50:52Z,08:28:00,08:31:00,StopPoint:OCETGV INOUI-87147322,3,,0,0,
OCESN2576F199474:2021-02-21T18:50:52Z,09:31:00,09:31:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2578F110233:2021-02-19T18:51:30Z,09:06:00,09:06:00,StopPoint:OCETGV INOUI-87144451,0,,0,1,
OCESN2578F110233:2021-02-19T18:51:30Z,09:27:00,09:30:00,StopPoint:OCETGV INOUI-87144006,1,,0,0,
OCESN2578F110233:2021-02-19T18:51:30Z,10:12:00,10:20:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2578F110233:2021-02-19T18:51:30Z,11:53:00,11:53:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2578F191894:2021-02-19T18:51:30Z,10:20:00,10:20:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2578F191894:2021-02-19T18:51:30Z,11:53:00,11:53:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2578F191942:2021-02-17T18:51:05Z,10:17:00,10:17:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2578F191942:2021-02-17T18:51:05Z,11:46:00,11:46:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2578F208583:2021-02-20T18:50:55Z,09:06:00,09:06:00,StopPoint:OCETGV INOUI-87144451,0,,0,1,
OCESN2578F208583:2021-02-20T18:50:55Z,09:27:00,09:30:00,StopPoint:OCETGV INOUI-87144006,1,,0,0,
OCESN2578F208583:2021-02-20T18:50:55Z,10:12:00,10:17:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2578F208583:2021-02-20T18:50:55Z,11:46:00,11:46:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2580F161733:2021-02-21T18:50:52Z,15:56:00,15:56:00,StopPoint:OCETGV INOUI-87144451,0,,0,1,
OCESN2580F161733:2021-02-21T18:50:52Z,16:20:00,16:23:00,StopPoint:OCETGV INOUI-87144006,1,,0,0,
OCESN2580F161733:2021-02-21T18:50:52Z,17:08:00,17:16:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2580F161733:2021-02-21T18:50:52Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2580F208579:2021-02-21T18:50:52Z,15:56:00,15:56:00,StopPoint:OCETGV INOUI-87144451,0,,0,1,
OCESN2580F208579:2021-02-21T18:50:52Z,16:20:00,16:23:00,StopPoint:OCETGV INOUI-87144006,1,,0,0,
OCESN2580F208579:2021-02-21T18:50:52Z,17:08:00,17:16:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2580F208579:2021-02-21T18:50:52Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2583F193163:2021-02-19T18:51:30Z,19:13:00,19:13:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2583F193163:2021-02-19T18:51:30Z,20:44:00,20:44:00,StopPoint:OCETGV INOUI-87141002,1,,1,0,
OCESN2583F210768:2021-02-19T18:51:30Z,19:13:00,19:13:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2583F210768:2021-02-19T18:51:30Z,20:44:00,20:49:00,StopPoint:OCETGV INOUI-87141002,1,,0,0,
OCESN2583F210768:2021-02-19T18:51:30Z,21:08:00,21:11:00,StopPoint:OCETGV INOUI-87141150,2,,0,0,
OCESN2583F210768:2021-02-19T18:51:30Z,21:33:00,21:36:00,StopPoint:OCETGV INOUI-87215012,3,,0,0,
OCESN2583F210768:2021-02-19T18:51:30Z,21:51:00,21:54:00,StopPoint:OCETGV INOUI-87212225,4,,0,0,
OCESN2583F210768:2021-02-19T18:51:30Z,22:17:00,22:17:00,StopPoint:OCETGV INOUI-87212027,5,,1,0,
OCESN2583F223124:2021-02-19T18:51:30Z,19:13:00,19:13:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2583F223124:2021-02-19T18:51:30Z,20:44:00,20:49:00,StopPoint:OCETGV INOUI-87141002,1,,0,0,
OCESN2583F223124:2021-02-19T18:51:30Z,21:08:00,21:11:00,StopPoint:OCETGV INOUI-87141150,2,,0,0,
OCESN2583F223124:2021-02-19T18:51:30Z,21:33:00,21:36:00,StopPoint:OCETGV INOUI-87215012,3,,0,0,
OCESN2583F223124:2021-02-19T18:51:30Z,21:54:00,21:56:00,StopPoint:OCETGV INOUI-87212225,4,,0,0,
OCESN2583F223124:2021-02-19T18:51:30Z,22:18:00,22:18:00,StopPoint:OCETGV INOUI-87212027,5,,1,0,
OCESN2584F220579:2021-02-21T18:50:52Z,05:39:00,05:39:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2584F220579:2021-02-21T18:50:52Z,06:00:00,06:03:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2584F220579:2021-02-21T18:50:52Z,06:20:00,06:23:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2584F220579:2021-02-21T18:50:52Z,06:45:00,06:48:00,StopPoint:OCETGV INOUI-87141150,3,,0,0,
OCESN2584F220579:2021-02-21T18:50:52Z,07:09:00,07:16:00,StopPoint:OCETGV INOUI-87141002,4,,0,0,
OCESN2584F220579:2021-02-21T18:50:52Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,5,,1,0,
OCESN2587F160657:2021-02-18T19:09:53Z,08:59:00,08:59:00,StopPoint:OCETGV INOUI-87271007,0,,0,1,
OCESN2587F160657:2021-02-18T19:09:53Z,10:10:00,10:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2587F160657:2021-02-18T19:09:53Z,10:48:00,10:48:00,StopPoint:OCETGV INOUI-87141002,2,,1,0,
OCESN2587F224368:2021-02-21T18:50:52Z,09:10:00,09:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2587F224368:2021-02-21T18:50:52Z,10:10:00,10:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2587F224368:2021-02-21T18:50:52Z,10:48:00,10:53:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2587F224368:2021-02-21T18:50:52Z,11:31:00,11:34:00,StopPoint:OCETGV INOUI-87215012,3,,0,0,
OCESN2587F224368:2021-02-21T18:50:52Z,11:49:00,11:52:00,StopPoint:OCETGV INOUI-87212225,4,,0,0,
OCESN2587F224368:2021-02-21T18:50:52Z,12:15:00,12:15:00,StopPoint:OCETGV INOUI-87212027,5,,1,0,
OCESN2588F202166:2021-02-21T18:50:52Z,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2588F202166:2021-02-21T18:50:52Z,16:10:00,16:13:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2588F202166:2021-02-21T18:50:52Z,16:31:00,16:33:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2588F202166:2021-02-21T18:50:52Z,17:12:00,17:16:00,StopPoint:OCETGV INOUI-87141002,3,,0,0,
OCESN2588F202166:2021-02-21T18:50:52Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2588F224440:2021-02-20T18:50:55Z,15:48:00,15:48:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2588F224440:2021-02-20T18:50:55Z,16:10:00,16:13:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2588F224440:2021-02-20T18:50:55Z,16:31:00,16:33:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2588F224440:2021-02-20T18:50:55Z,17:12:00,17:16:00,StopPoint:OCETGV INOUI-87141002,3,,0,0,
OCESN2588F224440:2021-02-20T18:50:55Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2588F226232:2021-02-21T18:50:52Z,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2588F226232:2021-02-21T18:50:52Z,16:10:00,16:13:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2588F226232:2021-02-21T18:50:52Z,16:31:00,16:33:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2588F226232:2021-02-21T18:50:52Z,17:12:00,17:16:00,StopPoint:OCETGV INOUI-87141002,3,,0,0,
OCESN2588F226232:2021-02-21T18:50:52Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2591F225658:2021-02-21T18:50:52Z,14:10:00,14:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2591F225658:2021-02-21T18:50:52Z,15:10:00,15:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2591F225658:2021-02-21T18:50:52Z,15:48:00,15:52:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2591F225658:2021-02-21T18:50:52Z,16:11:00,16:13:00,StopPoint:OCETGV INOUI-87141150,3,,0,0,
OCESN2591F225658:2021-02-21T18:50:52Z,16:46:00,16:46:00,StopPoint:OCETGV INOUI-87144014,4,,1,0,
OCESN2593F223725:2021-02-21T18:50:52Z,18:10:00,18:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2593F223725:2021-02-21T18:50:52Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2593F223725:2021-02-21T18:50:52Z,19:48:00,19:52:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2593F223725:2021-02-21T18:50:52Z,20:44:00,20:44:00,StopPoint:OCETGV INOUI-87144014,3,,1,0,
OCESN2595F192044:2021-02-19T18:51:30Z,20:10:00,20:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2595F192044:2021-02-19T18:51:30Z,21:10:00,21:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2595F192044:2021-02-19T18:51:30Z,21:47:00,21:47:00,StopPoint:OCETGV INOUI-87141002,2,,1,0,
OCESN2595F215056:2021-02-20T18:50:55Z,20:10:00,20:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2595F215056:2021-02-20T18:50:55Z,21:10:00,21:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2595F215056:2021-02-20T18:50:55Z,21:47:00,21:51:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2595F215056:2021-02-20T18:50:55Z,22:10:00,22:13:00,StopPoint:OCETGV INOUI-87141150,3,,0,0,
OCESN2595F215056:2021-02-20T18:50:55Z,22:43:00,22:43:00,StopPoint:OCETGV INOUI-87144014,4,,1,0,
OCESN2596F111491:2021-02-18T19:09:53Z,07:55:00,07:55:00,StopPoint:OCETGV INOUI-87141002,0,,0,1,
OCESN2596F111491:2021-02-18T19:09:53Z,08:28:00,08:31:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2596F111491:2021-02-18T19:09:53Z,09:31:00,09:31:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2596F201718:2021-02-20T18:50:55Z,07:15:00,07:15:00,StopPoint:OCETGV INOUI-87144014,0,,0,1,
OCESN2596F201718:2021-02-20T18:50:55Z,08:09:00,08:15:00,StopPoint:OCETGV INOUI-87141002,1,,0,0,
OCESN2596F201718:2021-02-20T18:50:55Z,08:49:00,08:57:00,StopPoint:OCETGV INOUI-87147322,2,,0,0,
OCESN2596F201718:2021-02-20T18:50:55Z,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2596F208575:2021-02-21T18:50:52Z,06:59:00,06:59:00,StopPoint:OCETGV INOUI-87144014,0,,0,1,
OCESN2596F208575:2021-02-21T18:50:52Z,07:50:00,07:55:00,StopPoint:OCETGV INOUI-87141002,1,,0,0,
OCESN2596F208575:2021-02-21T18:50:52Z,08:28:00,08:31:00,StopPoint:OCETGV INOUI-87147322,2,,0,0,
OCESN2596F208575:2021-02-21T18:50:52Z,09:31:00,09:31:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2596F211056:2021-02-19T18:51:30Z,07:15:00,07:15:00,StopPoint:OCETGV INOUI-87144014,0,,0,1,
OCESN2596F211056:2021-02-19T18:51:30Z,08:09:00,08:15:00,StopPoint:OCETGV INOUI-87141002,1,,0,0,
OCESN2596F211056:2021-02-19T18:51:30Z,09:46:00,09:46:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2596F226231:2021-02-21T18:50:52Z,06:59:00,06:59:00,StopPoint:OCETGV INOUI-87144014,0,,0,1,
OCESN2596F226231:2021-02-21T18:50:52Z,07:50:00,07:55:00,StopPoint:OCETGV INOUI-87141002,1,,0,0,
OCESN2596F226231:2021-02-21T18:50:52Z,08:28:00,08:31:00,StopPoint:OCETGV INOUI-87147322,2,,0,0,
OCESN2596F226231:2021-02-21T18:50:52Z,09:31:00,09:31:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2598F215522:2021-02-20T18:50:55Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87144014,0,,0,1,
OCESN2598F215522:2021-02-20T18:50:55Z,17:43:00,17:46:00,StopPoint:OCETGV INOUI-87141150,1,,0,0,
OCESN2598F215522:2021-02-20T18:50:55Z,18:06:00,18:11:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2598F215522:2021-02-20T18:50:55Z,18:45:00,18:48:00,StopPoint:OCETGV INOUI-87147322,3,,0,0,
OCESN2598F215522:2021-02-20T18:50:55Z,19:50:00,19:50:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2601F212869:2021-02-19T13:09:32Z,06:58:00,06:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2601F212869:2021-02-19T13:09:32Z,08:24:00,08:24:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2613F225507:2021-02-21T18:50:52Z,15:40:00,15:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2613F225507:2021-02-21T18:50:52Z,17:04:00,17:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2625F222938:2021-02-19T18:51:30Z,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2625F222938:2021-02-19T18:51:30Z,20:04:00,20:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2627F206155:2021-02-19T13:09:32Z,19:40:00,19:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2627F206155:2021-02-19T13:09:32Z,21:04:00,21:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2647F114731:2021-02-19T18:51:30Z,21:40:00,21:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2647F114731:2021-02-19T18:51:30Z,23:04:00,23:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2650F225613:2021-02-21T18:50:52Z,06:23:00,06:23:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2650F225613:2021-02-21T18:50:52Z,07:50:00,07:50:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2656F208570:2021-02-19T13:09:32Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2656F208570:2021-02-19T13:09:32Z,09:17:00,09:20:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2656F208570:2021-02-19T13:09:32Z,10:20:00,10:20:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2680F225422:2021-02-21T18:50:52Z,17:47:00,17:47:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2680F225422:2021-02-21T18:50:52Z,18:36:00,18:39:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2680F225422:2021-02-21T18:50:52Z,19:20:00,19:20:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2706F220671:2021-02-19T13:09:32Z,06:45:00,06:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2706F220671:2021-02-19T13:09:32Z,07:31:00,07:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2707F224363:2021-02-21T18:50:52Z,07:23:00,07:23:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2707F224363:2021-02-21T18:50:52Z,08:10:00,08:10:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2709F156365:2021-02-21T18:50:52Z,08:25:00,08:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2709F156365:2021-02-21T18:50:52Z,09:11:00,09:17:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2709F156365:2021-02-21T18:50:52Z,09:37:00,09:40:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2709F156365:2021-02-21T18:50:52Z,10:08:00,10:08:00,StopPoint:OCETGV INOUI-87172007,3,,1,0,
OCESN2709F191866:2021-02-20T18:50:55Z,08:25:00,08:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2709F191866:2021-02-20T18:50:55Z,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2709F224362:2021-02-21T18:50:52Z,08:25:00,08:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2709F224362:2021-02-21T18:50:52Z,09:11:00,09:17:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2709F224362:2021-02-21T18:50:52Z,09:37:00,09:40:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
